               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,               x/lr0,               x/lr1,               x/lr2
                  65,            0.028579,            0.047788,            0.023923,               0.587,             0.35679,             0.27104,             0.18532,            0.027819,            0.028378,             0.02653,           0.0003664,           0.0003664,           0.0003664
                  66,             0.02839,            0.048081,            0.023722,             0.59197,             0.36195,             0.27682,             0.18596,            0.027797,            0.028439,            0.026801,           0.0003565,           0.0003565,           0.0003565
                  67,            0.028231,            0.047758,            0.023613,             0.59646,             0.35262,             0.27472,             0.18648,            0.027685,            0.028354,            0.026404,           0.0003466,           0.0003466,           0.0003466
                  68,            0.028199,            0.047985,            0.023548,             0.59724,             0.34752,             0.27591,             0.18755,            0.027689,            0.028337,            0.026286,           0.0003367,           0.0003367,           0.0003367
                  69,            0.028324,            0.047369,            0.023666,             0.60243,             0.34781,             0.27631,             0.18861,            0.027663,            0.028368,            0.026294,           0.0003268,           0.0003268,           0.0003268
                  70,            0.028438,            0.048796,             0.02369,             0.59752,             0.35716,             0.27899,             0.18859,            0.027623,            0.028416,            0.026153,           0.0003169,           0.0003169,           0.0003169
                  71,            0.028149,            0.047459,            0.023671,             0.58464,             0.36012,             0.27844,             0.18875,            0.027696,            0.028223,            0.026302,            0.000307,            0.000307,            0.000307
                  72,            0.028086,            0.048091,             0.02322,             0.60345,             0.34494,             0.27979,             0.19018,            0.027468,            0.028276,            0.026071,           0.0002971,           0.0002971,           0.0002971
                  73,            0.028001,            0.047881,            0.023208,             0.59083,             0.34434,             0.27795,             0.18892,            0.027683,            0.028422,            0.026128,           0.0002872,           0.0002872,           0.0002872
                  74,            0.027761,            0.047387,            0.022951,             0.60762,             0.34437,             0.28029,             0.18997,            0.027552,            0.028306,            0.025819,           0.0002773,           0.0002773,           0.0002773
                  75,            0.027847,            0.047541,            0.023452,             0.59866,             0.36041,             0.28278,             0.19389,            0.027452,            0.028241,            0.025665,           0.0002674,           0.0002674,           0.0002674
                  76,            0.027957,            0.047066,            0.023231,             0.60134,             0.36141,              0.2834,             0.19312,            0.027424,            0.028119,            0.025608,           0.0002575,           0.0002575,           0.0002575
                  77,            0.027506,            0.047043,            0.022931,             0.60618,             0.35457,             0.28551,             0.19401,            0.027459,            0.028248,            0.025809,           0.0002476,           0.0002476,           0.0002476
                  78,            0.027551,            0.047305,            0.022927,             0.60709,             0.34903,             0.28424,              0.1934,            0.027642,            0.028113,            0.025683,           0.0002377,           0.0002377,           0.0002377
                  79,            0.027489,            0.047521,            0.022838,             0.60027,             0.35389,             0.28581,             0.19469,            0.027263,            0.028076,            0.025549,           0.0002278,           0.0002278,           0.0002278
                  80,            0.027662,             0.04843,            0.023077,             0.59496,             0.35962,             0.28652,             0.19532,            0.027313,            0.028203,            0.025497,           0.0002179,           0.0002179,           0.0002179
                  81,            0.027326,            0.047734,            0.022713,              0.6138,             0.34637,             0.28614,             0.19628,            0.027269,            0.028198,            0.025446,            0.000208,            0.000208,            0.000208
                  82,            0.027447,            0.047346,            0.022615,             0.59694,             0.36441,             0.28565,             0.19532,            0.027377,            0.028219,            0.025454,           0.0001981,           0.0001981,           0.0001981
                  83,            0.027228,            0.047023,            0.022948,             0.60033,              0.3646,             0.28896,             0.19689,            0.027321,            0.028179,             0.02546,           0.0001882,           0.0001882,           0.0001882
                  84,             0.02759,            0.047343,            0.022682,             0.60977,             0.35954,             0.28809,             0.19699,            0.027264,            0.028234,            0.025573,           0.0001783,           0.0001783,           0.0001783
                  85,            0.027162,            0.046725,            0.022918,             0.61515,             0.34792,             0.28913,             0.19665,            0.027254,            0.028017,            0.025338,           0.0001684,           0.0001684,           0.0001684
                  86,            0.027141,             0.04702,            0.022714,             0.62228,             0.33536,             0.29076,             0.19875,            0.027215,            0.028176,            0.025288,           0.0001585,           0.0001585,           0.0001585
                  87,            0.027269,            0.047076,            0.022664,             0.62001,             0.33823,              0.2881,             0.19805,            0.027235,            0.028257,            0.025336,           0.0001486,           0.0001486,           0.0001486
                  88,            0.027336,            0.047357,            0.022827,             0.59756,             0.37231,             0.28969,             0.19836,            0.027083,            0.028155,            0.025055,           0.0001387,           0.0001387,           0.0001387
                  89,            0.027435,            0.047987,            0.022403,             0.61125,             0.35264,             0.28986,             0.19815,            0.027254,            0.028185,            0.025247,           0.0001288,           0.0001288,           0.0001288
                  90,            0.026853,            0.047472,            0.022391,             0.60729,             0.35813,             0.28861,             0.19784,            0.027196,            0.028233,            0.025425,           0.0001189,           0.0001189,           0.0001189
                  91,            0.027035,            0.046739,            0.023063,             0.62813,             0.34095,              0.2919,               0.199,            0.027244,            0.028133,            0.025119,            0.000109,            0.000109,            0.000109
                  92,            0.027102,            0.046795,            0.022636,             0.61675,             0.35392,             0.29194,             0.19965,            0.027162,            0.028172,            0.025034,            9.91e-05,            9.91e-05,            9.91e-05
                  93,             0.02698,            0.046937,            0.021997,             0.59966,             0.37092,             0.29161,             0.19952,             0.02715,            0.028196,            0.025052,            8.92e-05,            8.92e-05,            8.92e-05
                  94,            0.026924,            0.047349,            0.022452,             0.59899,             0.36767,             0.29037,             0.19927,            0.027215,            0.028337,            0.025122,            7.93e-05,            7.93e-05,            7.93e-05
                  95,             0.02679,            0.046754,            0.022167,             0.60694,             0.36197,              0.2909,             0.19944,            0.027182,            0.028162,            0.025064,            6.94e-05,            6.94e-05,            6.94e-05
                  96,            0.026721,            0.046836,            0.022461,             0.59549,             0.36938,              0.2905,             0.19983,            0.027135,            0.028206,             0.02508,            5.95e-05,            5.95e-05,            5.95e-05
                  97,            0.026833,            0.047643,            0.022022,             0.60923,             0.36236,             0.29225,              0.2004,            0.027115,            0.028223,            0.025083,            4.96e-05,            4.96e-05,            4.96e-05
                  98,            0.026728,             0.04659,            0.022356,             0.59701,             0.37325,             0.29145,             0.20008,             0.02709,            0.028111,            0.024953,            3.97e-05,            3.97e-05,            3.97e-05
                  99,            0.026867,            0.046922,            0.022201,             0.62472,              0.3412,             0.29199,              0.2002,            0.027119,            0.028168,            0.024923,            2.98e-05,            2.98e-05,            2.98e-05
