               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,               x/lr0,               x/lr1,               x/lr2
                  84,            0.022326,            0.039371,             0.01486,             0.64088,             0.46133,             0.40746,             0.28655,            0.024616,            0.029025,            0.019027,           0.0001783,           0.0001783,           0.0001783
                  85,            0.021901,            0.038526,            0.014621,             0.65753,             0.43981,             0.40791,             0.28585,             0.02461,             0.02916,            0.018893,           0.0001684,           0.0001684,           0.0001684
                  86,            0.021642,            0.038928,             0.01455,             0.64563,             0.45064,             0.40966,             0.28643,            0.024481,            0.029194,            0.018682,           0.0001585,           0.0001585,           0.0001585
                  87,            0.021977,            0.038791,            0.014469,              0.6703,             0.42212,             0.40736,             0.28774,            0.024537,            0.029044,            0.018924,           0.0001486,           0.0001486,           0.0001486
                  88,            0.021815,            0.039047,            0.014569,             0.65247,             0.45426,             0.41307,             0.29314,            0.024414,            0.029051,            0.018741,           0.0001387,           0.0001387,           0.0001387
                  89,            0.021999,            0.039184,            0.014194,             0.65854,             0.45378,             0.41002,             0.28825,            0.024564,            0.029197,             0.01872,           0.0001288,           0.0001288,           0.0001288
                  90,            0.021629,            0.038776,            0.014372,              0.6571,             0.44964,             0.41032,              0.2894,            0.024483,            0.029128,            0.018827,           0.0001189,           0.0001189,           0.0001189
                  91,            0.021675,            0.038753,            0.013956,             0.65969,             0.44699,             0.41253,             0.29025,            0.024606,            0.029167,            0.018806,            0.000109,            0.000109,            0.000109
                  92,            0.021637,            0.038509,            0.013892,             0.65161,             0.45595,             0.41117,             0.28982,            0.024508,            0.029136,            0.018713,            9.91e-05,            9.91e-05,            9.91e-05
                  93,            0.021767,            0.038305,            0.014158,             0.67243,              0.4387,             0.41278,             0.29094,            0.024539,            0.029135,            0.018748,            8.92e-05,            8.92e-05,            8.92e-05
                  94,            0.021747,             0.03931,            0.014084,             0.65653,             0.45029,             0.41227,             0.29211,            0.024538,            0.029137,            0.018909,            7.93e-05,            7.93e-05,            7.93e-05
                  95,            0.021584,            0.038539,            0.013833,             0.65546,             0.44988,              0.4146,             0.29101,            0.024492,            0.029073,            0.018785,            6.94e-05,            6.94e-05,            6.94e-05
                  96,            0.021412,            0.038194,            0.014022,             0.66553,             0.44345,             0.41236,             0.29052,            0.024509,            0.029146,            0.018747,            5.95e-05,            5.95e-05,            5.95e-05
                  97,            0.021577,            0.038809,            0.013852,             0.64943,             0.45942,             0.41446,             0.29215,            0.024402,            0.029187,            0.018699,            4.96e-05,            4.96e-05,            4.96e-05
                  98,            0.021336,             0.03803,            0.013793,             0.65274,             0.46401,             0.41443,             0.29166,            0.024348,            0.029136,            0.018709,            3.97e-05,            3.97e-05,            3.97e-05
                  99,            0.021401,            0.038139,             0.01385,             0.65525,             0.46063,             0.41453,             0.29236,            0.024391,            0.029164,            0.018698,            2.98e-05,            2.98e-05,            2.98e-05
